transaction_date,units_sold,revenue,day_of_week,is_weekend,month,day_of_month,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,store_location_Astoria,store_location_Hell's Kitchen,store_location_Lower Manhattan,product_category_Bakery,product_category_Branded,product_category_Coffee,product_category_Coffee beans,product_category_Drinking Chocolate,product_category_Flavours,product_category_Loose Tea,product_category_Packaged Chocolate,product_category_Tea
2023-06-10,2,26.0,5,True,6,10,0.0,0.0,0.0,0.2857142857142857,0.0,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-11,4,66.0,6,True,6,11,2.0,0.0,0.2857142857142857,0.42857142857142855,0.7559289460184545,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-12,3,40.0,0,False,6,12,4.0,0.0,0.8571428571428571,0.7142857142857143,1.5735915849388864,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-13,0,0.0,1,False,6,13,3.0,0.0,1.2857142857142858,0.9285714285714286,1.7043362064926935,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-14,0,0.0,2,False,6,14,0.0,0.0,1.2857142857142858,0.8571428571428571,1.7043362064926935,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-15,3,54.0,3,False,6,15,0.0,0.0,1.2857142857142858,0.6428571428571429,1.7043362064926935,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-16,3,42.0,4,False,6,16,3.0,0.0,1.7142857142857142,0.8571428571428571,1.7043362064926935,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-17,0,0.0,5,True,6,17,3.0,2.0,2.142857142857143,1.0714285714285714,1.5735915849388864,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-18,3,42.0,6,True,6,18,0.0,4.0,1.8571428571428572,1.0714285714285714,1.7728105208558367,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-19,2,26.0,0,False,6,19,3.0,3.0,1.7142857142857142,1.2857142857142858,1.6035674514745464,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-20,3,56.0,1,False,6,20,2.0,0.0,1.5714285714285714,1.4285714285714286,1.5118578920369088,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-21,4,68.0,2,False,6,21,3.0,0.0,2.0,1.6428571428571428,1.414213562373095,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-22,0,0.0,3,False,6,22,4.0,3.0,2.5714285714285716,1.9285714285714286,1.2724180205607034,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-23,0,0.0,4,False,6,23,0.0,3.0,2.142857142857143,1.9285714285714286,1.5735915849388862,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-24,0,0.0,5,True,6,24,0.0,0.0,1.7142857142857142,1.9285714285714286,1.704336206492693,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-25,0,0.0,6,True,6,25,0.0,3.0,1.7142857142857142,1.7857142857142858,1.704336206492693,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-26,0,0.0,0,False,6,26,0.0,2.0,1.2857142857142858,1.5,1.704336206492693,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-27,0,0.0,1,False,6,27,0.0,3.0,1.0,1.2857142857142858,1.7320508075688772,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-28,0,0.0,2,False,6,28,0.0,4.0,0.5714285714285714,1.2857142857142858,1.5118578920369088,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-29,0,0.0,3,False,6,29,0.0,0.0,0.0,1.2857142857142858,0.0,False,True,False,False,True,False,False,False,False,False,False,False
2023-06-30,0,0.0,4,False,6,30,0.0,0.0,0.0,1.0714285714285714,0.0,False,True,False,False,True,False,False,False,False,False,False,False
2023-01-15,84,259.55,6,True,1,15,128.0,122.0,119.42857142857143,124.35714285714286,22.419166969783856,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-16,120,360.45,0,False,1,16,84.0,100.0,114.0,120.85714285714286,26.00640946638603,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-17,79,239.85,1,False,1,17,120.0,111.0,116.85714285714286,119.85714285714286,25.301044586001918,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-18,88,267.2,2,False,1,18,79.0,113.0,112.28571428571429,117.35714285714286,29.135970241348776,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-19,120,353.35,3,False,1,19,88.0,98.0,108.71428571428571,114.35714285714286,30.532574330345852,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-20,122,362.75,4,False,1,20,120.0,164.0,111.85714285714286,115.14285714285714,30.377780100091634,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-21,121,358.7,5,True,1,21,122.0,128.0,105.85714285714286,114.14285714285714,21.090507907813006,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-22,81,243.05,6,True,1,22,121.0,84.0,104.85714285714286,112.14285714285714,20.003571109750784,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-23,130,388.0,0,False,1,23,81.0,120.0,104.42857142857143,109.21428571428571,20.549591584401703,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-24,95,275.6,1,False,1,24,130.0,79.0,105.85714285714286,111.35714285714286,22.101497471352246,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-25,114,330.0,2,False,1,25,95.0,88.0,108.14285714285714,110.21428571428571,19.539946873252322,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-26,111,335.6,3,False,1,26,114.0,120.0,111.85714285714286,110.28571428571429,17.430132638896453,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-27,119,353.75,4,False,1,27,111.0,122.0,110.57142857142857,111.21428571428571,17.057326313123653,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-28,99,299.75,5,True,1,28,119.0,121.0,110.14285714285714,108.0,16.75737222268227,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-29,99,299.05,6,True,1,29,99.0,81.0,107.0,105.92857142857143,16.441816606851344,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-30,99,292.05,0,False,1,30,99.0,130.0,109.57142857142857,107.0,12.673557023150488,False,True,False,False,False,True,False,False,False,False,False,False
2023-01-31,84,246.15,1,False,1,31,99.0,95.0,105.14285714285714,105.5,9.317162862670317,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-01,119,371.3,2,False,2,1,84.0,114.0,103.57142857142857,105.85714285714286,11.886366740333788,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-02,131,390.65,3,False,2,2,119.0,111.0,104.28571428571429,108.07142857142857,12.737271891503859,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-03,111,332.1,4,False,2,3,131.0,119.0,107.14285714285714,108.85714285714286,16.252472339396743,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-04,143,410.90000000000003,5,True,2,4,111.0,99.0,106.0,108.07142857142857,15.545631755147996,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-05,84,244.3,6,True,2,5,143.0,99.0,112.28571428571429,109.64285714285714,20.385569125521805,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-06,138,407.45,0,False,2,6,84.0,99.0,110.14285714285714,109.85714285714286,22.674718457852048,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-07,123,355.05,1,False,2,7,138.0,84.0,115.71428571428571,110.42857142857143,24.21923674626077,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-08,144,441.95,2,False,2,8,123.0,119.0,121.28571428571429,112.42857142857143,19.788163850429083,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-09,114,344.4,3,False,2,9,144.0,131.0,124.85714285714286,114.57142857142857,21.489753926220832,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-10,135,399.6,4,False,2,10,114.0,111.0,122.42857142857143,114.78571428571429,21.639910218984596,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-11,116,377.0,5,True,2,11,135.0,143.0,125.85714285714286,115.92857142857143,21.427619026454085,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-12,112,334.35,6,True,2,12,116.0,84.0,122.0,117.14285714285714,20.223748416156674,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-13,168,488.7,0,False,2,13,112.0,138.0,126.0,118.07142857142857,12.897028081435398,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-14,136,437.15,1,False,2,14,168.0,123.0,130.28571428571428,123.0,20.369211126225824,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-15,84,252.75,2,False,2,15,136.0,144.0,132.14285714285714,126.71428571428571,20.186039494566298,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-16,89,264.3,3,False,2,16,84.0,114.0,123.57142857142857,124.21428571428571,26.165225923332812,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-17,84,246.55,4,False,2,17,89.0,135.0,120.0,121.21428571428571,29.217574619852797,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-18,121,354.1,5,True,2,18,84.0,116.0,112.71428571428571,119.28571428571429,31.148645158948646,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-19,137,407.4,6,True,2,19,121.0,112.0,113.42857142857143,117.71428571428571,31.293541095339688,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-20,115,357.85,0,False,2,20,137.0,168.0,117.0,121.5,32.50640962435972,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-21,136,412.9,1,False,2,21,115.0,136.0,109.42857142857143,119.85714285714286,23.599838578947534,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-22,116,354.0,2,False,2,22,136.0,84.0,109.42857142857143,120.78571428571429,23.599838578947534,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-23,102,314.75,3,False,2,23,116.0,89.0,114.0,118.78571428571429,20.784609690826514,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-24,104,300.8,4,False,2,24,102.0,84.0,115.85714285714286,117.92857142857143,18.64965210961114,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-25,104,311.95,5,True,2,25,104.0,121.0,118.71428571428571,115.71428571428571,13.877010793806715,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-26,122,361.35,6,True,2,26,104.0,137.0,116.28571428571429,114.85714285714286,14.862865198364727,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-27,119,342.25,0,False,2,27,122.0,115.0,114.14285714285714,115.57142857142857,12.226045578035029,False,True,False,False,False,True,False,False,False,False,False,False
2023-02-28,106,328.5,1,False,2,28,119.0,136.0,114.71428571428571,112.07142857142857,12.36546650574742,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-01,152,486.3,2,False,3,1,106.0,116.0,110.42857142857143,109.92857142857143,8.28366148626602,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-02,159,478.95,3,False,3,2,152.0,102.0,115.57142857142857,114.78571428571429,17.905838366830164,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-03,126,392.05,4,False,3,3,159.0,104.0,123.71428571428571,119.78571428571429,22.95440615447853,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-04,132,403.6,5,True,3,4,126.0,104.0,126.85714285714286,122.78571428571429,21.247969090625823,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-05,138,406.35,6,True,3,5,132.0,122.0,130.85714285714286,123.57142857142857,18.71210456209716,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-06,143,420.75,0,False,3,6,138.0,119.0,133.14285714285714,123.64285714285714,18.42487965974787,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-07,180,547.6,1,False,3,7,143.0,106.0,136.57142857142858,125.64285714285714,17.567556677553313,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-08,153,458.65,2,False,3,8,180.0,152.0,147.14285714285714,128.78571428571428,18.35237106778096,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-09,159,476.25,3,False,3,9,153.0,159.0,147.28571428571428,131.42857142857142,18.400310556385413,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-10,145,445.9,4,False,3,10,159.0,126.0,147.28571428571428,135.5,18.400310556385413,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-11,150,458.85,5,True,3,11,145.0,132.0,150.0,138.42857142857142,15.979153085609171,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-12,150,449.15,6,True,3,12,150.0,138.0,152.57142857142858,141.71428571428572,13.914706163589917,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-13,205,608.4,0,False,3,13,150.0,143.0,154.28571428571428,143.71428571428572,12.486182839633635,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-14,142,447.5,1,False,3,14,205.0,180.0,163.14285714285714,149.85714285714286,21.721176851393746,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-15,112,343.05,2,False,3,15,142.0,153.0,157.71428571428572,152.42857142857142,21.55391910004833,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-16,147,443.75,3,False,3,16,112.0,159.0,151.85714285714286,149.57142857142858,27.733424908273705,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-17,102,316.35,4,False,3,17,147.0,145.0,150.14285714285714,148.71428571428572,27.588817610453265,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-18,129,388.0,5,True,3,18,102.0,150.0,144.0,147.0,33.15116890850153,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-19,131,392.35,6,True,3,19,129.0,150.0,141.0,146.78571428571428,33.466401061363,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-20,135,417.75,0,False,3,20,131.0,205.0,138.28571428571428,146.28571428571428,33.38519774647781,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-21,146,446.1,1,False,3,21,135.0,142.0,128.28571428571428,145.71428571428572,16.059413498156136,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-22,112,333.25,2,False,3,22,146.0,112.0,128.85714285714286,143.28571428571428,16.68760589408163,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-23,135,404.6,3,False,3,23,112.0,147.0,128.85714285714286,140.35714285714286,16.68760589408163,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-24,126,368.8,4,False,3,24,135.0,102.0,127.14285714285714,138.64285714285714,15.049125904057949,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-25,141,426.3,5,True,3,25,126.0,129.0,130.57142857142858,137.28571428571428,10.37396007410118,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-26,118,365.7,6,True,3,26,141.0,131.0,132.28571428571428,136.64285714285714,11.041048949477574,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-27,161,454.2,0,False,3,27,118.0,135.0,130.42857142857142,134.35714285714286,12.313368654395326,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-28,137,424.2,1,False,3,28,161.0,146.0,134.14285714285714,131.21428571428572,16.96494986168606,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-29,117,346.9,2,False,3,29,137.0,112.0,132.85714285714286,130.85714285714286,16.242214252050786,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-30,133,416.15,3,False,3,30,117.0,135.0,133.57142857142858,131.21428571428572,15.251853907608924,False,True,False,False,False,True,False,False,False,False,False,False
2023-03-31,114,347.4,4,False,3,31,133.0,126.0,133.28571428571428,130.21428571428572,15.239360066554408,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-01,193,591.25,5,True,4,1,114.0,141.0,131.57142857142858,131.07142857142858,16.79143772737698,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-02,197,589.6,6,True,4,2,193.0,118.0,139.0,135.64285714285714,28.838631497813218,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-03,154,458.3,0,False,4,3,197.0,161.0,150.28571428571428,140.35714285714286,34.208742964892664,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-04,163,490.5,1,False,4,4,154.0,137.0,149.28571428571428,141.71428571428572,33.944632789854914,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-05,140,416.95,2,False,4,5,163.0,117.0,153.0,142.92857142857142,33.79842205389671,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-06,182,531.05,3,False,4,6,140.0,133.0,156.28571428571428,144.92857142857142,30.690466954817747,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-07,217,657.3,4,False,4,7,182.0,114.0,163.28571428571428,148.28571428571428,30.076093971315945,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-08,199,604.35,5,True,4,8,217.0,193.0,178.0,154.78571428571428,26.98147512646409,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-09,195,587.15,6,True,4,9,199.0,197.0,178.85714285714286,158.92857142857142,27.625040400746162,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-10,169,526.25,0,False,4,10,195.0,154.0,178.57142857142858,164.42857142857142,27.415671569725376,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-11,179,539.75,1,False,4,11,169.0,163.0,180.71428571428572,165.0,25.708068031354724,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-12,187,566.9,2,False,4,12,179.0,140.0,183.0,168.0,24.556058315617378,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-13,224,673.75,3,False,4,13,187.0,182.0,189.71428571428572,173.0,15.649433277430994,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-14,182,561.1,4,False,4,14,224.0,217.0,195.71428571428572,179.5,19.720668393965898,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-15,133,402.45,5,True,4,15,182.0,199.0,190.71428571428572,184.35714285714286,17.764330231433757,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-16,182,555.9,6,True,4,16,133.0,195.0,181.28571428571428,180.07142857142858,27.487659568821602,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-17,111,336.05,0,False,4,17,182.0,169.0,179.42857142857142,179.0,26.8381391733055,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-18,195,587.05,1,False,4,18,111.0,179.0,171.14285714285714,175.92857142857142,37.449648736352515,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-19,170,502.0,2,False,4,19,195.0,187.0,173.42857142857142,178.21428571428572,38.48314411469495,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-20,163,494.15,3,False,4,20,170.0,224.0,171.0,180.35714285714286,38.017539811688664,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-21,182,539.75,4,False,4,21,163.0,182.0,162.28571428571428,179.0,29.98729889866862,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-22,130,396.4,5,True,4,22,182.0,133.0,162.28571428571428,176.5,29.98729889866862,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-23,161,476.45,6,True,4,23,130.0,182.0,161.85714285714286,171.57142857142858,30.492778223860164,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-24,142,422.7,0,False,4,24,161.0,111.0,158.85714285714286,169.14285714285714,29.185776052891246,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-25,160,487.65,1,False,4,25,142.0,195.0,163.28571428571428,167.21428571428572,22.238961949052964,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-26,186,565.1,2,False,4,26,160.0,170.0,158.28571428571428,165.85714285714286,17.308131862550173,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-27,199,588.95,3,False,4,27,186.0,163.0,160.57142857142858,165.78571428571428,19.96544634159337,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-28,170,510.85,4,False,4,28,199.0,182.0,165.71428571428572,164.0,24.756913416352205,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-29,155,460.4,5,True,4,29,170.0,130.0,164.0,163.14285714285714,23.839742727918242,False,True,False,False,False,True,False,False,False,False,False,False
2023-04-30,130,391.55,6,True,4,30,155.0,161.0,167.57142857142858,164.71428571428572,19.34646516254875,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-01,226,695.85,0,False,5,1,130.0,142.0,163.14285714285714,161.0,24.072311697803094,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-02,234,702.55,1,False,5,2,226.0,160.0,175.14285714285714,169.21428571428572,31.551167814776523,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-03,217,653.05,2,False,5,3,234.0,186.0,185.71428571428572,172.0,37.47316500161278,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-04,221,675.4,3,False,5,4,217.0,199.0,190.14285714285714,175.35714285714286,39.299824305920154,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-05,203,607.05,4,False,5,5,221.0,170.0,193.28571428571428,179.5,40.97037257057143,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-06,230,679.55,5,True,5,6,203.0,155.0,198.0,181.0,39.72404813208246,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-07,268,820.85,6,True,5,7,230.0,130.0,208.71428571428572,188.14285714285714,36.146527199323515,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-08,245,736.9,0,False,5,8,268.0,226.0,228.42857142857142,195.78571428571428,20.15653031366568,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-09,250,765.75,1,False,5,9,245.0,234.0,231.14285714285714,203.14285714285714,21.03511802857783,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-10,221,672.15,2,False,5,10,250.0,217.0,233.42857142857142,209.57142857142858,22.232537288526565,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-11,227,682.9,3,False,5,11,221.0,221.0,234.0,212.07142857142858,21.786846184491154,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-12,219,656.05,4,False,5,12,227.0,203.0,234.85714285714286,214.07142857142858,21.30280553846216,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-13,282,843.5,5,True,5,13,219.0,230.0,237.14285714285714,217.57142857142858,17.90184880050664,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-14,227,718.25,6,True,5,14,282.0,268.0,244.57142857142858,226.64285714285714,24.144406825440818,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-15,157,474.2,0,False,5,15,227.0,245.0,238.71428571428572,233.57142857142858,22.425538163102633,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-16,212,643.85,1,False,5,16,157.0,250.0,226.14285714285714,228.64285714285714,37.746649173264785,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-17,138,420.8,2,False,5,17,212.0,221.0,220.71428571428572,227.07142857142858,36.45414601804256,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-18,232,709.75,3,False,5,18,138.0,227.0,208.85714285714286,221.42857142857142,48.01190328598585,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-19,218,667.3,4,False,5,19,232.0,219.0,209.57142857142858,222.21428571428572,48.362716848336625,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-20,226,692.2,5,True,5,20,218.0,282.0,209.42857142857142,223.28571428571428,48.33169126931504,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-21,235,702.6,6,True,5,21,226.0,227.0,201.42857142857142,223.0,37.805895231904174,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-22,197,600.65,0,False,5,22,235.0,157.0,202.57142857142858,220.64285714285714,38.81519093884569,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-23,235,700.5,1,False,5,23,197.0,212.0,208.28571428571428,217.21428571428572,33.57933037705533,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-24,188,548.0,2,False,5,24,235.0,138.0,211.57142857142858,216.14285714285714,35.09443043588328,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-25,180,526.8,3,False,5,25,188.0,232.0,218.71428571428572,213.78571428571428,19.041308478448485,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-26,199,606.0,4,False,5,26,180.0,218.0,211.28571428571428,210.42857142857142,22.772163458297758,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-27,237,713.1,5,True,5,27,199.0,226.0,208.57142857142858,209.0,22.96995967821994,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-28,193,597.55,6,True,5,28,237.0,235.0,210.14285714285714,205.78571428571428,24.67406581432267,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-29,173,524.6,0,False,5,29,193.0,197.0,204.14285714285714,203.35714285714286,22.645298050799077,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-30,179,562.9,1,False,5,30,173.0,235.0,200.71428571428572,204.5,25.53895250863071,False,True,False,False,False,True,False,False,False,False,False,False
2023-05-31,172,522.7,2,False,5,31,179.0,188.0,192.71428571428572,202.14285714285714,21.453160495323115,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-01,275,849.65,3,False,6,1,172.0,180.0,190.42857142857142,204.57142857142858,22.84627717927753,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-02,254,757.6,4,False,6,2,275.0,199.0,204.0,207.64285714285714,38.48376280978773,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-03,216,644.05,5,True,6,3,254.0,237.0,211.85714285714286,210.21428571428572,42.678755727834826,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-04,272,829.8,6,True,6,4,216.0,193.0,208.85714285714286,209.5,41.33371735612698,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-05,214,638.45,0,False,6,5,272.0,173.0,220.14285714285714,212.14285714285714,46.716979680585055,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-06,263,768.8,1,False,6,6,214.0,179.0,226.0,213.35714285714286,42.170289699423954,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-07,296,901.15,2,False,6,7,263.0,172.0,238.0,215.35714285714286,38.34492578338555,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-08,268,797.5,3,False,6,8,296.0,275.0,255.71428571428572,223.07142857142858,30.641552863795596,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-09,275,845.5,4,False,6,9,268.0,254.0,254.71428571428572,229.35714285714286,30.015075577195866,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-10,244,739.15,5,True,6,10,275.0,216.0,257.7142857142857,234.78571428571428,30.966187396978352,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-11,258,787.55,6,True,6,11,244.0,272.0,261.7142857142857,235.28571428571428,26.1069230008335,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-12,236,712.6,0,False,6,12,258.0,214.0,259.7142857142857,239.92857142857142,25.721030861368064,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-13,344,1024.4,1,False,6,13,236.0,263.0,262.85714285714283,244.42857142857142,19.886583177514726,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-14,267,856.7,2,False,6,14,344.0,296.0,274.42857142857144,256.2142857142857,36.55980097893139,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-15,203,614.25,3,False,6,15,267.0,268.0,270.2857142857143,263.0,35.33041317672522,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-16,237,719.9,4,False,6,16,203.0,275.0,261.0,257.85714285714283,43.604281135381115,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-17,164,490.55,5,True,6,17,237.0,244.0,255.57142857142858,256.64285714285717,43.93501694873614,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-18,263,785.75,6,True,6,18,164.0,258.0,244.14285714285714,252.92857142857142,56.15285261803597,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-19,236,726.15,0,False,6,19,263.0,236.0,244.85714285714286,252.28571428571428,56.38979982061948,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-20,231,704.8,1,False,6,20,236.0,344.0,244.85714285714286,253.85714285714286,56.38979982061948,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-21,252,756.9,2,False,6,21,231.0,267.0,228.71428571428572,251.57142857142858,35.6310458528996,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-22,200,620.95,3,False,6,22,252.0,203.0,226.57142857142858,248.42857142857142,33.32095008077828,False,True,False,False,False,True,False,False,False,False,False,False
2023-06-23,266,808.9,4,False,6,23,200.0,237.0,226.14285714285714,243.57142857142858,33.691881175482926,False,True,False,False,False,True,False,False,False,False,False,False
